Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,JPM,XOM,JNJ,PG,V,HD,BAC,KO,DIS
2019-09-03,28.812673115698708,213.3576128375099,186.17424121737218,211.11855978716986,105.46829843090723,180.29698623447106,237.46155201581223,293.8182170866205,431.4452824270355,46.31115177401939,262.2127656606392,484.29456828415226,255.96294140959765,92.11392322588338,277.31593867978046
2019-09-04,28.818268990382467,212.10198910452687,182.32447588175015,208.79530957654214,106.1122206753851,178.99076799061336,237.11690822625448,291.0381889544966,425.4683679011957,46.13803532984992,267.5835008295279,479.0468049017384,252.61403951272789,92.14890492095333,277.26454859888014
2019-09-05,28.786608875578064,211.61249415571612,178.82652233058656,203.7220470281555,104.85545869698213,176.56263287850487,236.54921263543892,288.0448555066442,425.2675915849276,45.87849927051388,264.91708484488476,480.23038886459244,247.04737809785658,92.38879799619214,276.3890061829485
2019-09-06,28.57699242080195,212.55550575411263,175.44947907366765,207.9293532667876,105.03302165087018,173.19522586512014,236.5686250368197,287.59687552819383,427.18837355157996,45.90907233022598,264.61699198358457,480.5561972800509,237.95881222500608,92.93603464619427,277.1607806403386
2019-09-09,28.713284202757446,212.08809732393044,174.11755588124356,205.00036039836024,104.01007243175049,178.83158036584888,237.34491816743704,289.5339790860023,430.10842194475356,45.98728620682495,262.203124073491,481.8491545574381,234.60761502157794,93.5000815969771,276.03951148433435
2019-09-10,28.607392068475495,211.65220273624246,175.7517366785762,197.2535803874924,106.33139805278262,176.67597493628688,236.84262879084974,289.67426433220146,431.8787108597677,46.13973418858435,264.5224754540638,491.15600802902367,237.3522954430646,93.40069201935158,275.347438110974
2019-09-11,28.65376478224113,214.78738028509326,179.54943720620565,202.88707282250223,103.7963214014766,168.96857333284123,237.98239737805713,292.26770450962687,434.9952657272858,46.634435331660235,271.5271489851498,494.6450262430204,230.8212400895363,93.22953136254144,277.6377198293084
2019-09-12,28.837019647221094,213.63006482704031,181.62463195298895,194.58645962989294,100.93193710474957,166.62822714316286,237.72082879321366,293.45665468932606,429.22416450925175,46.3397528369019,275.3948494229887,491.11225587405005,236.4509214561466,93.52408610956738,278.3747198092956
2019-09-13,28.53554921116393,213.7718398002267,188.36583533743504,195.19989288287871,100.8171007094604,165.4337625163613,237.16787182826354,291.8105170438927,426.34905896170454,46.29410164596382,264.8871270708532,478.3589699482082,232.6813961986343,94.06041367400672,277.85461957853533
2019-09-16,28.53996012845375,215.3941521946916,196.18942795195102,206.08539631039005,101.36016271645515,165.39412141014373,237.66366477000082,294.57814495703917,427.55456134443847,46.43068859518708,265.3457969991221,476.16562434838227,223.30706754722786,94.19132909556564,280.62346772962763
2019-09-17,29.06983876766153,215.80341524148508,194.20665695677806,202.14094520055212,102.09821649206829,160.67111282180264,237.18154675339147,298.3788411992573,428.7907124860229,46.38420609374488,269.1749718928455,476.33003502265643,223.6703397531989,94.6890359578789,277.5968461344588
2019-09-18,29.28601041327642,215.30627631395825,193.99110542698156,203.06227820012828,101.76607635188682,161.80389961160728,238.09627134876516,299.2887007751016,430.2536523485081,46.49611021400289,269.8902797472168,477.46605217901697,219.44993350545056,95.30840894133306,278.17690788222876
2019-09-19,28.825930503996688,214.5607936753486,192.48403920070368,205.1722216383346,101.64464229389309,161.04156732194298,237.52661569860814,298.0678249818717,425.1115054393556,46.30667667204437,261.3438717086638,465.9013140202013,221.61926566138519,94.6444863476995,276.73775072629587
2019-09-20,30.082002268765056,212.93569351950904,190.42301998017243,206.31526472416564,100.42077041024183,159.0088888709159,235.88943475794076,296.84751188341136,421.2304158631506,46.00776168414303,254.93383351709613,461.6084472452378,230.9389554525614,94.13318152395652,275.21572530065646
2019-09-23,28.301453774753305,216.64735863012746,188.9828629839444,203.92186207378205,100.47840276714825,156.61562911412253,236.10568318700416,294.156719026306,424.09483440818735,46.3377869117537,254.51609040462944,457.2888537933655,227.50324003650732,94.3210192928334,274.21652194689375
2019-09-24,26.82385612338702,217.76030609564702,188.96090241582013,203.8403722146516,100.54515164766701,155.9721629363744,235.49341782954576,294.61876974683656,425.5020513218102,46.393165501669955,261.1534684915116,456.79455090969384,222.19299408617422,94.47259306308727,273.3493923297914
2019-09-25,25.667277663900393,218.01530805602897,189.0848250797516,200.92257996126102,100.4855595481355,159.25605305996638,234.79962279329192,292.9143152320196,421.05505320037844,46.77158161514687,257.5826996239158,452.89499818096397,221.77197545176512,94.32078711126788,274.50689077790867
2019-09-26,24.866015040370083,218.3137045434236,189.389137440162,203.16807007595565,100.99945262461212,160.155711978414,236.05328869736584,291.36997389371174,421.7188563402581,46.83796382529392,258.3194366623718,453.1775979188865,222.94325873328822,94.11867426639982,281.49592082381747
2019-09-27,26.43552749477608,220.03075525560266,188.86034753263135,202.14359420765263,101.11051003438656,160.8446558534747,235.9138042091371,292.3945334317786,425.5214256635467,45.97214906898132,254.8801384511973,456.5533388133878,224.74059951172967,94.02976114215984,283.76833368987354
2019-09-30,25.669376546672606,219.03566754517988,186.08342007140146,201.8828794037152,101.49306438541876,159.05260361716847,235.5860226156175,292.1545939075556,426.63489243344293,45.541950643336975,261.1504260794018,457.7779400735965,225.06630317053273,93.68324122193569,282.2189043018747
2019-10-01,24.94593637425806,218.650788673649,183.68196484281032,199.2806762896216,100.56735036003431,159.9735225038548,234.85315905838195,293.4705447639543,425.33852124667624,45.08266578596885,252.66704878952643,457.3639274341855,228.76597602135882,93.48397733571817,281.39554547490803
2019-10-02,25.007098159819172,219.67321722531145,185.36906416193398,206.84501718981235,101.13444474273527,161.52457730065962,235.05520917681343,293.3835329791252,425.3797090523012,44.99934589130206,253.65918875021399,459.49860193319086,229.31885850981598,93.52530165697473,282.4259259695648
2019-10-03,24.14344038984104,220.07747595449442,183.69766680394437,203.64361256648615,101.004450866484,161.53310501057865,233.7824100149508,293.07216029464786,423.5320294592592,45.834440074968185,251.65042989620557,458.1656634014805,226.7948899725118,93.35901527898693,281.15837336137014
2019-10-04,24.97701914709387,219.21473037024055,184.61178259045158,202.23841288275864,98.25801745064605,163.2374230880985,232.25466484718564,291.7876961412115,421.92483790956163,45.69619696312966,251.2605590839484,457.3252507496255,227.44515654774628,93.03801896196182,283.5320490579772
2019-10-07,24.86746472997399,217.3863864436211,182.8604356936806,204.6678977431945,96.74663425796497,161.38961319662545,231.4910270841056,293.6084096613041,425.7048557301269,45.53165013144217,253.33807135494914,453.9167923840618,226.40889951041666,93.49381077674092,283.33426518802844
2019-10-08,25.32858467935102,213.4254368565768,181.55454911886784,206.07006967806882,97.04994528954361,162.08766718616175,231.67528887861815,292.1833590395799,424.54503577027884,46.26113001172872,249.37857435328573,451.02837001588864,227.53036131828594,93.09379485950676,287.97949843599065
2019-10-09,26.537220124024653,212.20200219590447,181.2686293493441,199.49110496793574,97.71977016244433,155.00892896610097,230.0445612574688,291.79752379746947,424.0133216788416,45.74342257004089,246.62768330998873,446.98688935635977,226.1398739676643,92.24736907072787,285.14750713306324
2019-10-10,26.85283730685125,211.8684002096163,181.0225281848534,198.11933448437546,97.85859359702035,154.26400825308008,229.22239122574712,291.50047033523543,422.1169494718119,45.48812668427666,249.3273092438624,447.184250638571,224.97042944049437,92.37637065676098,279.36750925665916
2019-10-11,26.58923057990174,209.4409595841134,180.2650525272438,198.51529567878205,97.96850219913159,154.78241123355582,228.52586605857334,289.84732576592296,423.30511305518985,45.09591663682026,245.7127308691422,446.3471025262557,228.12590892944448,91.81054852508657,276.83245449437624
2019-10-14,25.753870391398983,207.89386326225716,180.5915399902373,201.99961043066966,97.45607723198488,152.38525851744552,228.30218616182236,286.88278737929926,425.7631143041398,44.772339188285684,246.8239526324578,447.4536463766648,229.5574968527653,91.88496319216424,277.130521100532
2019-10-15,26.2282247831632,211.99806945725487,184.17402512232198,202.26730831861104,95.75643753377355,150.15215853541335,229.13830057513798,286.8633511340694,425.7049267899009,44.9954052876049,254.06199278433726,451.99278248136505,229.42571588731616,92.32212877320906,285.5699044819026
2019-10-16,26.84000366050935,213.1824864296412,184.8284414504779,203.00615692857173,99.14784766042993,150.2088660476892,229.94124122492687,283.42084979811085,424.6895148670972,45.04289262659184,257.6633678771463,452.26244742076386,230.32459780354264,92.35395350963185,284.1356506590209
2019-10-17,25.5997853802044,211.19260228045766,183.72426275450485,201.2315208699878,97.25438655519544,148.8575113104325,228.32219833460516,278.8040810756039,421.5363812612792,45.204029454673275,254.95665155543054,447.70728476767437,234.20530638279965,92.53614936616222,284.70947612418286
2019-10-18,25.692601682227984,209.73332689074869,183.79964564127917,202.99311622001025,100.73228032065755,147.61949085972424,225.5823985231517,279.8390928461416,420.8196515389602,45.35117525077185,254.54857738120367,449.26736237785343,230.29722652905764,93.23833388060923,285.2652621987897
2019-10-21,24.045032062417565,210.76528633253258,182.78813214959882,200.39400325492795,98.67205353302246,147.76326329511747,225.05707001014943,280.5768430129745,420.4824287189574,44.896806596339516,246.25912575131284,448.8603384670936,232.6839728330921,92.66794429890211,285.9946849405345
2019-10-22,23.50746172085988,210.26101298265033,182.00866460395753,201.66397355596953,96.988932669693,154.25136364537656,224.83699320793724,281.78432408183886,418.9406065772658,45.13691454000264,249.9460890104694,448.72801555063177,233.90405580865206,93.38005330638562,286.842117354456
2019-10-23,22.75567244078759,209.6490026195512,180.61345468626706,201.59055161946495,95.26974021265414,154.86461443869553,222.5098776230942,278.81335650577853,415.78738578229525,44.843770614543764,245.05356405514084,446.7743314131145,236.247199944218,93.76524714206033,279.36639549786474
2019-10-24,22.526885168806167,214.62615936915498,182.63184339880362,204.44019225946673,97.33842258377427,152.16807914607503,224.86812068386686,282.7989768023045,420.5848984674353,45.181641846208635,247.83819245355045,447.7535686394378,240.98715688851638,93.42375073970479,279.403535179202
2019-10-25,22.98022900049507,213.72510712478916,181.04998635079528,198.09264423559316,96.59782035082043,148.8271615331253,224.41976393917335,280.6826922019828,411.682853243403,44.438853997547625,245.22275008500617,445.85391009673697,235.55827318119654,92.00191389217504,279.53684944056835
2019-10-28,23.730067419628234,214.0078316254203,180.7486435840921,197.32283244882265,97.33458171784736,147.95702622820687,225.91925025282774,282.55324332145625,413.99478931041244,44.388763187237245,244.00655443156003,444.83346427092107,235.76727888584836,92.17558815302819,277.3776523201122
2019-10-29,25.193672360176507,214.22432704316338,179.129914278484,199.47983119839304,96.15153578141931,148.33357819363067,225.22601964693482,280.9975045104894,411.243585267709,44.75383593489848,246.21404816438118,443.2373498003045,227.56256063414125,92.11675247428359,273.62446141038004
2019-10-30,25.583260719545414,213.38644294972275,178.88910562756465,199.4651627200673,98.01335582509402,145.9369370032961,226.59170688580926,283.0760963944765,412.91319036665,44.62463914132775,248.6347202218948,443.84194080659796,226.9610528587686,92.27952028945685,277.94138378617487
2019-10-31,24.751828784699327,214.55909260752136,178.89590596941477,199.8908775035479,95.87407503062848,143.32834818416737,226.97865717878466,280.02507177684396,416.29185296360805,44.31385804890743,249.94353336614705,443.5599897155064,225.39668279752502,91.94409031731226,279.45716147213665
2019-11-01,25.376300036494825,215.03846055284043,180.92448617627235,201.71830025297308,94.06340877253658,144.5531923573985,227.51426377387156,275.1035552590529,416.80979565660664,43.95904422764658,248.93855319828947,445.8236389087947,226.0815792134313,92.19805571819586,282.5555772450601
2019-11-04,25.287681498279348,214.41940842872583,181.22579001827992,203.89462327179407,91.02653770745792,146.14645783583632,227.60919446478667,273.5968454532571,417.1067953147388,43.94837176100741,248.56497817253648,450.4919172827172,227.41455389533056,92.01400993438129,285.3125621704578
2019-11-05,25.652493283705077,211.32676982978222,181.0144891407169,203.33954831409915,88.28085115698408,146.1025377921341,226.97562448847629,274.7959312212764,411.76264787083915,43.96250883835037,247.85462515110729,446.83688628207597,225.2944598744969,91.93847426830736,282.54677558855224
2019-11-06,26.774843148232332,214.66607347787127,182.22844356433916,206.63727076102873,89.61683407353269,146.17286271539064,229.68016408047106,281.3972664198864,422.1865419236379,44.898827582639996,257.7533804308209,451.91403291831347,229.15112281798508,93.01440920085155,290.5556062690214
2019-11-07,26.13811364214033,217.66307335469716,184.32059215490156,206.5315569276013,90.87341990209514,147.36155840540945,230.01247963248895,281.07311625480384,425.0290058973212,45.11247386982036,261.5870924994447,454.2297535268949,228.7247275416434,93.55708720488065,287.07982516228327
2019-11-08,25.88455505136764,217.06521951606237,184.66634671622683,207.41561886582213,90.94642378335091,146.69135583158098,229.1713490108598,283.5741327528682,423.1290319681875,44.89388882891299,262.6115147338385,457.4251078093582,227.12537711884545,92.44212779260904,285.81208361117655
2019-11-11,25.176708787093038,215.67002059991344,182.89585607779279,208.68239036320506,91.36990773320093,150.92093411060074,229.28535593354104,292.02252158999306,425.6328246918079,44.73879753346318,263.29401198777316,455.4659725314991,228.18291645950353,93.267505274132,284.9842752051463
2019-11-12,25.71617656198401,217.5061719306167,186.37150785186893,207.71103468322258,91.70876191930036,153.05789376268703,229.6250896568357,287.0114241845453,426.8137731227775,44.795280287923084,265.00342836224314,455.4234993437126,233.8014658826373,93.26693200706765,287.72592749337366
2019-11-13,25.938307811393777,217.1933241312141,189.60433822809716,210.3295843881965,92.06311612035151,156.07375002946662,230.97227300978804,292.04609938754265,419.6684290275727,45.083840391065266,267.0042461920398,458.12944262649063,233.57228027738273,93.21843791875175,288.6485227770637
2019-11-14,25.602427461248784,218.38468213001366,193.61025949649562,207.4561948443634,92.74090754627144,155.88169958168564,230.47160256268262,293.52011504540104,421.1593737404054,45.299198742144114,266.2948364362193,461.39750258729356,233.80844308931623,93.99119972047558,292.4783268349054
2019-11-15,24.963510018071545,219.8334766678857,194.16347704109123,211.07680363597814,92.94962570725262,158.65913078841862,230.12146274690545,298.8855566211559,425.04233859638,45.33605747644089,266.69864291900745,462.7812594045822,237.48476368615027,95.61949178707454,299.9970930670497
2019-11-18,25.25537900665952,220.92566458789074,196.22492950821004,217.94725197898526,93.51561752925144,159.45016688292756,230.12826877030446,299.1320263611079,428.7754092208961,45.412050542509526,266.73782494707973,464.3618407424214,236.766271436948,96.56277742139345,303.6969867457268
2019-11-19,25.324022327780547,220.79992579027788,196.17806777063427,205.40333495783548,92.90039441349838,161.06963470371656,228.42665308272882,304.7963957395874,430.55217199968195,45.275705286551194,265.20874496412637,463.42135485913013,235.93200864766942,96.80764660169277,295.5051844659594
2019-11-20,25.251745916047287,222.62086899096857,188.12645422957482,205.931416868358,93.53991446119049,161.831634694481,229.76855389084315,312.8775961367203,434.7069021368369,45.3150276751574,268.0726650731537,472.5199518735921,240.80576617214862,98.27937901375584,298.3427657519056
2019-11-21,25.248979139673295,224.6484640309916,190.76316404338237,205.0062776066806,94.60798843943537,160.98410254174215,229.68756829951906,311.27502179815014,442.237258331769,45.74843845885436,267.56066160235093,474.2341403454136,245.55307878732833,99.01464853591395,302.7465057673955
2019-11-22,25.10430746235794,225.9529469938673,191.83303506580776,203.7953593089573,95.33439055545985,166.36854033111496,230.54606349377414,313.4765968926727,442.92681254193417,46.136387727127186,267.30044995856923,477.66440022175624,249.02702739360709,100.17050331535741,305.95499770290553
2019-11-25,25.68521559072615,225.2162408778248,189.24456364044786,201.0216341530773,94.72852549983294,170.49866945046347,229.46591432300403,305.7307219598282,442.4411054412578,46.14136486362277,270.4256721469081,477.1810092342263,250.9997298988497,99.9340839663726,301.92809907956286
2019-11-26,25.268451194901736,224.8476381001835,187.45372026837305,198.1106133225147,94.93426877983147,169.9731525386341,227.70189195736785,307.2107635448611,443.33912960996696,46.47728295981554,266.99586358227845,474.43093568644844,245.01115746258276,99.50720581609748,305.3448943566533
2019-11-27,24.919653574724865,224.00433842202673,185.75828069686733,199.9030696950605,93.2079202020463,168.12587145562583,225.91399495499553,292.1331815753602,443.7141478130215,46.09886940118473,265.65646702978364,473.58667724674694,242.12118510206034,98.41815527332527,304.3581125231876
2019-11-28,24.524177717227445,225.35578302574643,186.91880293389738,202.07279992943091,93.34344984649132,169.71890322503597,224.8630966733053,307.6505167594159,444.0940351556216,46.01467302420752,265.4157221479801,469.00442190913196,240.19189113403272,98.58358354592805,305.22158820021957
2019-11-29,24.6085155895514,223.1936553799078,185.59874312540563,200.6533242745609,91.78802600526758,168.18601349704872,217.47083137009312,308.75947280942614,439.942759265723,45.38169192432108,262.3905256384839,466.64415739411595,244.76856807673187,96.55643828619114,298.33782832548474
2019-12-02,24.760109857244014,222.22691649387096,187.2575222101107,202.62843005221228,92.73002648858713,167.7762713321588,220.16234975065564,304.76650438600166,445.34530480471983,45.114305083014365,263.9114294200511,467.4187252430938,247.74635348573614,97.8503514868488,297.41183875371905
2019-12-03,25.098688994473484,221.42362584618735,188.4697682953038,204.6251295642496,93.02772958637907,173.58824779462066,220.7573756831626,308.99355560285,446.7215080517133,44.615618481726926,265.4154201622543,467.5705090563098,250.81748852340172,97.25576493706328,302.4010186346921
2019-12-04,24.89586394655495,221.10631483599715,185.5641135570544,202.95708397295385,92.11521688222014,182.19121298172445,216.4991980721898,313.2714556046449,444.0239291460626,44.806002492185996,261.97002213002435,471.21941766785204,250.9140548267574,96.73810700813357,299.3978702747086
2019-12-05,24.865237417612644,223.92119066015215,186.42558104754104,203.89875373097715,91.99725030561326,183.1849816685881,221.5356337228868,318.0023968725981,445.4726215150478,44.860840793408855,261.9110941053484,470.3117464775223,251.48359421779662,97.3919121025646,299.44245410897105
2019-12-06,24.646451881212144,229.0184082305834,186.0821416346949,202.73444113043558,92.16471197974103,184.43879928845342,220.81453110685854,317.3373273351139,445.1863770127582,45.16713652335303,262.56649940519065,470.17173605525085,251.33758515724742,97.01035418621476,298.7998449096786
2019-12-09,24.465820978506187,221.48097565310226,185.88245557455267,204.16748094086148,91.5257743169472,182.8854575306389,221.83101511259068,321.00322916265816,446.11120044331267,45.080278172104784,265.32952359696105,471.3702990582029,252.68006801677575,96.27889747981031,299.35886426734845
2019-12-10,24.735294352006107,215.94787975938294,184.9630024189336,204.7122911770966,91.76943461185346,187.63539630715775,220.5890665731781,318.1780731401104,446.91920376667207,44.85401550438121,270.70625915165783,466.9168385055032,251.1345427496647,96.47270748165269,303.8980218433883
2019-12-11,24.655657999985564,223.4687995212199,183.06598552707862,200.50166798356017,90.78294460340148,185.3346559037892,219.00218046833967,314.0432035097406,444.1652011823935,44.05550204249035,266.52541733215526,459.7523485997845,249.85191920246442,95.7533902776858,304.102564496659
2019-12-12,24.91601416900803,215.16383421181362,183.16036632150298,199.5916733257739,90.51883275187369,184.12151787594277,225.70499362130428,311.85030915552653,443.47179781156115,43.9298829585782,268.4512129648287,458.077609441051,250.57361054435833,92.327814208225,304.93739585613923
2019-12-13,24.935750764732905,219.87063209683808,181.823724184692,198.8752639096549,90.8161690467696,182.773074697877,226.34406631870715,311.4319402309338,442.76803211476863,44.46022935251985,267.36621118104404,457.9054520356899,251.60046062417155,93.9833450264046,304.6945035620566
2019-12-16,24.990373156128665,219.19794618603848,181.60622014083685,198.9115236671821,90.84874069467594,183.36937223285986,220.65514222480135,312.3754278451585,443.24713815416777,45.11581848007562,266.81925016512173,459.1665645528165,251.2010571483747,94.21386126818616,302.65267023981545
2019-12-17,24.856483692176376,219.1334531172045,179.6553933841476,201.58070944924742,89.8066284724332,183.55829966906455,209.35945910797793,309.78191760507036,441.29348540751096,45.09330356804339,264.3961555692468,455.9593164583495,250.3100307320094,94.48486193282429,302.9345656815727
2019-12-18,24.694870201176506,218.17144225090908,177.96211162598212,198.156293171147,89.5252453479716,185.93687218493892,208.0700490583099,309.65199997967096,442.0533862390237,44.809276628416725,263.7743768885191,454.3748673881478,250.81133390125152,95.08647544578045,303.2379024803788
2019-12-19,24.82917878433368,223.34674766128748,179.91444735311134,199.93156828967614,89.4941733620346,182.19676842310716,204.62591653467973,309.56908881976665,444.7213814243719,46.09915341821066,265.82850169014705,456.5630456457876,253.65358420542907,95.10803914281901,307.25435751782936
2019-12-20,24.97440821490671,224.18865274242972,182.54522935709235,202.95899312379433,89.74627770367375,182.0458871195888,203.63373050168784,310.32918116957427,445.33624305355653,46.11609532672831,266.20413210438477,452.5852127319176,253.5285590481807,94.28112296449792,308.46844412837066
2019-12-23,25.004089342062393,223.84734020160764,183.47715026733,200.613522526824,89.52382802958914,171.85560107059467,207.07778590587964,311.12550846190993,445.79077974133565,46.841725034728015,265.60636517504173,450.90700894838534,251.73114223930648,93.34342082657092,307.274011927725
2019-12-24,25.123116482227413,224.0164194755804,185.85102129404692,205.6961876565044,90.52531487821996,175.28477265335948,214.9038053429207,312.9580279369038,452.8200390385984,47.703811325216066,270.9902187319462,457.9895095696857,254.2503754413023,94.725092703087,304.35556188009144
2019-12-25,24.97545309361073,223.03113418983406,185.2825877221463,206.57671449070892,90.92700233029561,171.72741119981015,217.59670681950954,311.6710482874821,448.90379096045933,47.47099596309423,270.4124821843435,454.9293954840262,253.06991246077916,92.73158669298002,299.7008963999092
2019-12-26,24.981617504121957,228.89739359813137,184.01907592345083,207.5789178392309,91.49464546228856,167.46785754150068,217.42918162952338,312.7506959819175,451.7687795826314,47.67815055105935,271.69216649457445,454.8149461732239,252.66345427902246,93.15279232818298,297.7483903691064
2019-12-27,24.95542119788552,229.9898569303055,183.77480889745368,208.86283129926503,92.42362867077782,170.89863726626908,221.12188979287663,314.19657578993423,452.74230936518853,47.96550675537081,272.976233559062,456.40259151035167,253.35827554600047,92.47690365795359,290.29867963190725
2019-12-30,25.290802532680985,228.53935069163487,186.5186733272113,216.4674379537521,93.47961565607037,185.28088566724924,223.81447451267837,317.6804442972277,457.89608813105895,48.14343256329841,275.03520971452565,457.82547718877015,255.01088366563343,95.18402991970463,288.5823356073049
2019-12-31,25.196739308190907,225.13790944669768,185.89521049799438,218.27422493910248,93.2338325625062,182.04934327614532,222.1974478376021,317.40437552753656,458.7699987536852,48.17143518952356,277.32262950979305,458.4780181218287,255.09879234235615,93.45902950799696,290.0339703302323
2020-01-01,25.178156234717044,228.73389445591687,186.68502346885055,222.15054612242022,93.42183969909071,183.1386687887041,224.02499918473015,317.56703051812184,460.615949590771,48.58827814349651,278.27469197621195,462.19040309434524,256.44334985201607,93.04568611307624,295.1917892026504
2020-01-02,25.19030382319452,232.51020564870717,187.37933708506773,216.05365848489967,93.76498080216375,181.63802881722455,223.18268646298625,318.43164728598623,463.356859471717,48.772785665140624,280.193874268517,460.7297196889794,256.67235211796844,94.00498472175617,299.12088060293553
2020-01-03,25.1925535751081,231.30060576542948,186.45777961611378,212.00251725037919,93.44245066817861,176.0029120951001,220.74948715428306,317.9117324498345,457.65918573333147,48.55451690288925,276.81295552608935,457.22684016869965,255.41565090075295,92.73866492528663,301.66043665870745
2020-01-06,25.107479735690724,229.1940991090874,187.24078497734445,210.6733961844858,93.01715153337493,169.541414855464,217.77726502458736,316.0098168572755,457.25504019526693,48.3186929175651,277.93316379055597,454.1135014858919,254.67611469749707,92.40406301976331,301.5865649776296
2020-01-07,25.04930347129675,226.15547562754074,187.40015501265202,211.8663173571934,92.81227441084785,174.0971592195262,220.1912452611241,314.5997662891503,454.3247800200222,48.21067957413962,276.7957753063895,453.47935021800225,254.85261271714674,92.33767444027221,300.51927500097383
2020-01-08,25.227121304344376,224.6564208642845,189.41322243172033,214.24743047708614,93.54747361370634,171.51480084808966,220.3611620875768,317.5999550737489,456.5461447905956,48.332354277946344,276.2974207759652,454.18627773239984,254.75760075360077,96.1309904028989,296.2871395063224
2020-01-09,25.432545330284565,229.52607049223022,189.93343982107137,213.82050888358367,94.57341652638718,186.57537773350816,219.08961905221923,321.78759106697345,451.26163468661093,48.44806319488375,278.00937999414424,461.72980786213884,253.7088267989641,94.30205371128913,300.1477489137793
2020-01-10,25.291267197343885,224.3661392428276,186.5717538657232,211.57224769643975,94.22804693007383,180.57810925860815,223.92951315390442,320.63724553204,450.4356679513968,48.44612153363727,276.1908417758155,463.74675616217814,251.55792602209087,93.32687479979252,295.25930925277623
2020-01-13,25.896200331457962,233.6571105393952,188.6956620648789,215.23236673101243,96.79862814744212,166.50558783860802,232.37053623796515,330.08766390334637,459.965361356475,49.48906662099417,284.86698256121076,473.90477008710224,255.81623612998018,95.93791803693837,289.70011920890175
2020-01-14,24.989261623537498,230.69092322413766,189.1181430780833,205.54829655027663,93.08862983295919,166.1322456041498,219.19057017240792,312.94301410686614,437.2994106312345,47.537877792125386,277.8041054331608,461.9585873371679,246.5679950205233,91.72799666226358,272.5552600699449
2020-01-15,24.597226157573058,227.1584309811062,185.1452821081674,196.94022335489606,91.17216656101168,161.03554575423072,216.05952826053596,307.0352942026962,421.1228852859083,46.31294616038564,269.52340316520207,451.3657885980604,240.5230987771023,88.77535971473186,248.90434395208138
2020-01-16,23.45087465120225,217.37957730951314,176.20907627763066,182.77633543550144,86.66917537324798,147.1244323549203,211.97231374295873,290.77597014423986,398.5877555366463,44.27521310867946,257.63567005140516,433.1753512015967,230.63800677252345,85.27370001479238,226.65914999081204
2020-01-17,23.875669928795645,218.39650466295788,178.7390333372644,186.82847658749913,89.00308337675264,167.00392181464764,216.81913819901465,297.2721080165231,406.1334962351772,45.52289845859459,268.03947024088865,443.12149462985644,236.26991695750328,88.04333031965135,222.97393879454248
2020-01-20,23.832074271237783,213.84320413797036,179.5035328956342,185.5756953565062,88.76526882933354,172.71705348394616,215.93019698535156,296.5496039508375,403.27726997647295,45.494741741303386,269.07052234179986,441.3302305908527,236.83599935213255,88.14071420498763,229.25069137332505
2020-01-21,23.938310616603523,214.04592330517457,179.40238418835386,186.40016111618704,89.19149285010545,178.97622924598514,215.62396318212132,298.66752101845896,404.3352118758677,45.73764035301988,272.42523021232114,435.2686323466621,237.71691520805908,89.57655579775269,226.63685416939535
2020-01-22,23.905564656469412,216.5927490456206,178.94196355624192,185.96703318799595,89.31496584895649,181.0700865261655,215.25719257289137,298.94090191586605,404.8663064435469,45.65127126698495,272.5135430648367,436.6726469536752,237.24159942877964,90.88754958635398,220.3130186731289
2020-01-23,24.03398113235539,218.85488932836316,179.12718508243083,188.1092911177767,89.89787510444617,188.06160912538428,217.2158882910877,300.4284440672416,406.97345836990377,46.007224171095636,276.649025065662,439.44448305404404,238.11354269946295,91.1653698950851,223.08603800041564
2020-01-24,24.042951440357946,218.52054836270267,178.67315509430526,187.32792496946044,90.15024125757995,188.42067022764368,215.3543375066426,300.59434607111893,406.3698072037688,45.97827143552514,274.39430120895054,436.36353242744235,237.42549254296412,90.13009660174808,219.41228372577774
2020-01-27,23.979314052278056,219.68486076436713,179.99146669137147,188.10955068353806,89.9846211660241,188.7950014145456,215.8383422492406,300.1920439452271,410.1212293262201,47.40665088486516,273.28665514572856,441.3319930852681,237.8902825192525,90.17814236573716,221.02944616634758
2020-01-28,24.1790548243648,222.0941314537848,181.715619815738,190.02419527796624,90.97797459988745,192.4888736803418,221.7585731750344,302.28868960793216,407.15728779400865,49.850436579108376,272.31274363288406,439.27400684266524,238.81909233920473,89.63689180725198,217.61212313627473
2020-01-29,24.434215071573853,226.0993930217115,184.40649423425094,192.46916731925884,91.70770115814265,192.1162466042565,228.9743487296181,304.3051340201199,409.4508199902904,51.262670961360094,276.309689653153,438.26934737575147,241.43255154096857,92.30655351941483,222.82872406380025
2020-01-30,25.2186472580698,230.02708800628878,191.19326933934428,198.6621976035859,94.6097899010124,195.98845184531453,237.08137927943946,318.24788242803885,417.5070998608258,52.11263771111166,286.4870352320265,445.9332203332628,247.94127761958504,94.62331186846731,234.37283884623923
2020-01-31,24.26656783419151,223.75411329254908,180.41830753428664,193.35971772256693,91.1056958163785,190.33476488215447,231.23571258540147,302.9247945094328,409.14421551955206,51.120178757491765,278.599981146979,425.9590661915841,241.46248739103785,89.35444539612045,225.97001411133186
2020-02-03,24.345049620466735,242.38410502395828,182.28278904506672,197.37951592277497,91.32343487681047,193.38148272863918,234.06664703877803,299.1437209918505,403.73279138507786,52.35819710385344,277.1358752533627,418.62081083679556,239.78676927214235,86.76525942582063,218.20706962443143
